id,ref,product,rating,helpPos,helpAll,date,userId,infoTitle,infoText
"13","XX","B0002Q6362","3.0","5","6","January 12, 2011","A19CDVMNHSQF4S","Works, but only for tiny repairs - too messy","Just too messy for anything over 1'. Very binding, but very messy - not an even finish for anything over 1' in size. Also, not for smooth leather."
"14","XX","B0002Q6362","1.0","1","2","November 23, 2010","A1ANBXAZM9GH71","Disaster","This product was an absolute disaster.I had a huge hole in my leather couch, which this product describes how to put a subpatch and glue the pieces together- except that the glue was old and putty-like; it would not hold anything together!Secondly, although it claims to tell you how to combine the basic colors to get any color in the world, its a very basic description - like, tan is a combination of yellow, orange, white and brown. this resulted in a salmon colored liquid when i tried to make tan.Anyhow, in desperation to get my couch not to continue to rip, I took out a needle and thread and sewed it together. Also now have salmon colored streaks on that cushion, which is not pretty.I returned the product for a full refund."
"15","XX","B0002Q6362","5.0","0","10","November 23, 2010","A1NWB9DN2PNS25","For Tcat's car seat,havint used it yet but it really looks like the real deal","I havint used it yet but you can tell from looking at the kit that it's going to be the right choice. I know it wont be 100 % but its going to prolong and save a $1000 replacement corvette car seat for a few more years... Ive been shopping along time and am happy to have found this item."
"16","XX","B0002Q6362","2.0","1","2","November 21, 2010","A1GTIKVLT1U47U","Not for small holes","I bought this product to try to fix and conceal several small holes in my car's leather seating. It really did a pretty poor job. The holes are still pretty noticable. I was able to get a good color match. I also tried the product on some minor scratches on a leather chair. That application worked much better. Overall, the product is probably better suited for scratches than holes or rips. And make sure to go light on your colors, because you don't have much white to play around with to lighten your mixture up. You will also need many more alcohol wipes than are provided in the kit."
"17","XX","B0002Q6362","1.0","5","6","November 20, 2010","A3IBX0ZWOY36FZ","not worth it","Do not bother with this kit. You get one tiny piece of backing and one small piece of leather. I opened the glue and couldn't figure out why it wouldn't squeeze out. Finally pried off the top to find that the entire bottle had already dried up - and I had just opened it for the first time. Definitely not worth it."
"18","XX","B0002Q6362","5.0","1","2","November 18, 2010","A29789LHUHPT51","Saved a lot of money","I recently bought used leather couches. There was a cut in the leather, and this product helped make it disappear. The couch cost over $1450 new I got it for $170 plus this product. Looks great."
"19","XX","B0002Q6362","5.0","0","1","November 18, 2010","ASCIAYJNQTFVS","Fantastik","This product is fantastik, I bought it (with no much hopes) to repair my husband's reclinable arm chair.  He use the chair to sleep because he has health problems.  This leather chair was damage in various areas.  I am amazed how easy were the instructions and all the process.  The final result a reclinable arm chair like new.  I recommend it without reserve."
"20","XX","B0002Q6362","4.0","0","0","March 3, 2014","A339944LNIZ0CC","It Did the Job","It did the job, but I had to come up with my own leather. The two-inch square of leather that comes with the kit was wildly short of what I needed. My dog is big with long (Borzoi) claws. She ripped the 'heck' out of our leather sofa, and it was jagged and loooong. Hidden under a blanket, I didn't find it in time, and when I did, my eyes bulged out of my head and I passed out. It was about 10 jagged inches and in multiple pieces.I got a large piece of leather from the local craft store and cut it to fit under each ripped section. Then carefully added a dot of glue every few inches and held it in place. The tears were severe enough that I couldn't get the edges to join, so I pulled them as close together as I could, and held it there while the glue dried. It dries quickly and was pretty secure in about 15 minutes. This left a gully between sections--not perfect, but I kept going. I was lucky in that the brown colored compound matched the sofa and I didn't need to mix colors. So they I took that little pot of brown and puttied up the whole dang thing--I filled in the gully, smoothed and let it all dry. It worked!!! I still tuck a heavy blanket over the sofa, but I keep checking to see if the repair is holding, and it is. It's been about a month, and if you didn't know the area had been ripped you might not even see the repair. I saved the rest for the next dog-claw booboo."
"21","XX","B0002Q6362","4.0","0","0","February 24, 2014","A3CN5HOZ3JXNWD","Wonderful Product!","This leather repair kit was a true miracle! You need to be precise when cutting the leather to fit your hole otherwise you will be sanding forever...other than that, I have no complaints and would definitely order it again if I need more!"
"22","XX","B0002Q6362","3.0","1","1","February 18, 2014","A3DZSXO5TD93S1","Wonderful product","Could not be happier with the results I got from your product!  No one would ever know that a repair took place.  It made my leather look new again."
"23","XX","B0002Q6362","4.0","0","0","February 15, 2014","A1KWELR92RNVOH","Leather repair kit","while i would have rated the product a five, i actually have to wait and see how long the repair will last. other than that, the product really worked...even better than advertised as long as you follow the instructions. will recommend product, thank you."
"24","XX","B0002Q6362","4.0","1","1","February 3, 2014","A3N2M08VRKV9SN","works just fine","Be sure to mix the color lighter than the color you desire. It darkened up quite a bit.  My repair was a four inch rip on a leather sofa.I followed the directions and watched others perform repairs online. The repair looks good 8 out of 10... my color matching was not so good.  I mixed it a little dark. The product performed perfectly.  Thank you"
"25","XX","B0002Q6362","3.0","0","0","January 26, 2014","A2UP4I0BLAJ9O1","Not enough product for basic color repairs","Doesn't give enough of basic leather colors like brown and black. I don't know who needs red, blue, yellow etc but most need that brown/black/grey/white."
"26","XX","B0002Q6362","3.0","0","0","January 10, 2014","A1Y1QOXCE9XOPD","Not a perfect repair solution.","It works, but does peal off and getting a good looking finish takes a lot of work and repetitive applications. The plus side is that the prep agent supplied removes the filler if you over apply and also aids in getting a smooth finish."
"27","XX","B0002Q6362","1.0","0","1","January 3, 2014","A2T2D5A2HNWPP9","Waste of money.","Looks horrible on any leather.  Not easy to use.  Does not do the trick.  Don't waste your money.  Not recommended"
"28","XX","B0002Q6362","3.0","0","0","December 18, 2013","A1KT9RHXI0RCMQ","just ok","didn,t give  hardly any white to make adjustment to lighten colour-for price could have given bigger patch material and enough white to fill the small container!"
"29","XX","B0002Q6362","5.0","1","1","December 14, 2013","AJQCEMF8DMJ34","Good for quick repairs","I bought this for my husband when he replaced the leather seats in his car, he poked a whole where he should not have. Even though the whole was not in a very obvious place, this kit helped to save the day.  The whole was patched and was not noticable afterward. Good buy."
"30","XX","B0002Q6362","5.0","3","3","April 16, 2013","A1U5PNZ6G34A3L","It works, but you have to put in the effort.","I am giving the product 5 stars because I was able to get good results on an off-white or light tan synthetic leather sofa. It took some time, and a bit of experimenting with mixing the colors to match the sofa, but if you follow the instructions you can get good results. I had two tears, one was actually a section the size of a nickle that was torn out. I was able to use the supplied backing materiel and glue the torn out piece back in place. I cleaned and trimmed the edges of the hole and used the sandpaper to prep the area. I followed the guidelines for color mixing and started with the white and added 2 drops of brown and one of yellow. The first application of the liquid was a bit to bright when it dried, so I added a bit more brown and did another application, the color matched almost perfectly. Some of the smaller repairs are invisible, the torn out piece isn't perfect, but that is due to a missed piece of fabric and it got stuck in the repair.Good results are possible, you just have to take your time and do the prep work and spend time matching the color."
"31","XX","B0002Q6362","5.0","4","4","April 11, 2013","A23RR27PIQYT8Z","Great product","I purchased this because it got good reviews - at least, good compared to other leather repair products.I uploaded pictures. The tear in my sofa was about 3 inches long. The repair fabric that was included in the kit was a great size. The included glue worked great. The instructions were very clear when it came to repairs, so it was very easy to use. I used the brown patch without mixing it, and I believe it matched very well. When I first put it on... not so much. Check out the pictures - it looked like a poop brown. However, it darkens a LOT when it dries. I used 3 coats. They dry very quickly, and I did all three coats, plus all the prep work and gluing (the patch under the tear) in one night. After over a few months, it still looks great, even with daily use (and the occasional coach surfer).The patch is there is you look for it, but seriously, this product is more than I could have ever hoped for. There is plenty of leftovers in the kit, so if I get scratches or another tear, I still have enough product to fix it. The texture isn't perfect - the patch is very smooth - but it holds up very well. I also purchased a couch cover, which (no doubt) helps with wear-and-tear, but considering the size of the tear, I'm VERY impressed with this product.The kit:Tons of colors, and everything you need to fix 3-4 inches worth of leather tear. The instructions for mending are very good, but the instructions for color mixing... very in-depth. However, my general &#34;brown&#34; leather coach matched the brown color well - as I've seen in other reviews - so I didn't even need to mix. However, I believe mixing would be easy, given the tools and instructions. Again, this product surpassed my expectations. I would not hesitate to buy from this company again."
"32","XX","B0002Q6362","5.0","3","3","April 8, 2013","A6TBFQ89GJ6FC","Pretty impressed","I bought about 7 different leather repair kits - (black leather spfa was damaged/worn in several places.. and got super confused with the reviews so just bought one of each of the different types..) this one was by far the easiest to use - and gave the best results..all i used was the black so no mixing of colors -s o really cant comment on how easy that is.. but simply applying a thin layer of the black stuff to one of the very worn patches on my sofa - really helped make it look better.. its not fabulous if your really close up.. but thats probably more cos my hand wasnt very steady.. but from a few steps away looks pretty good.wish id bought more of this one.. and not all the others.. ah well... :)"
"33","XX","B0002Q6362","3.0","0","0","March 27, 2013","A3P8BCJSPTY6H7","it works","It works well for smaller tares but you can tell where the paint dried as it has no gloss/sheen like leather has"
"34","XX","B0002Q6362","5.0","0","0","March 20, 2013","A1KKFUTHMYSS32","great","I used it to repair my brown leather sofa and it looked completely new when the repair kit was used. I can't even notice where the scratch/rip was."
"35","XX","B0002Q6362","4.0","8","10","March 7, 2013","A32LRAOHDQIVL7","Worked great for a major rip, just needed some creativity","I was able to repair a HUGE rip in a leather purse with this kit.  In the photos I'll add, you can see that a large piece of leather was torn almost completely away form the bottom of the purse, with frayed and scuffed spots, too.  In the end, you'd never believe it was that bad, and most of the time the repair is hardly visible except in direct light which shows it as a little bit shiny and a little less textured.The tear was so large, I improvised a bit to stabilize the fix since this was the bottom of a purse that would be carrying some heavy things at times.  First, instead of the stabilizing layer from the kit, I put a piece of flexible plastic (from a reuseable grocery bag) inside of the tear and used a heavy flexible glue (Beacon 527 glue) to adhere the really ripped-off pieces back in place, matching up edges as well as possible.I then used that same Beacon glue to fill in the smaller gaps where the leather was not ripped but gouged.  I used the leather patch from this kit according to the directions to fill in the actual holes where bits of leather had been lost around the main tear, filling in around them with glue to get everything about even and smooth.  This part took several stages, and I did it over a couple of days to allow the glue to dry before adding to it to build it up with layers.  Because I used a flexible glue, the repair is somewhat stiffer than the surrounding area, but still can flex.  This is on the bottom edge of the purse, so it didn't need to be soft anyway, but did need to be strong.Then I used the sandpaper to sand down what I'd pieced together, as instructed in the kit.  I'd recommend not sanding too far beyond the area you want to put the repair solution on- if you don't need to sand an area, leave that off til later to reduce how much solution you need to use and how much you'll be covering with it (since it did dry a little shiner- not noticeable in some lights, but more in others- better to minimize, but you can always add more later as needed).At this point, I mixed my colors.  I didn't get it quite right the first time, but that was ok for me because with the thin layers the kit recommends, I was able to spread it thinly so it mostly covered the spots that were still not filled in fully.  the narrow spatula included in the kit worked well, but there were times I used my finger to smooth out an edge very thinly, to sort of fade out the repair.  I would let it dry and make note of coloring changes I wanted, and then add the appropriate colors for the next layer to match better.  By the third layer I had a great match.  This all took another day, in stages.Also, do note that I have a good eye for color and have art experience (though the kit has a great guide for adjusting colors, which was surprisingly well-detailed).  The only disadvantage to this process of gradually finding my color was that I made sure to cover the edge of each previous layer as I added a better color, so I did cover a tiny bit more of the purse with each layer.I touched up some scuff spots and realized I might have been better off not sanding those first, since that just required more shiny repair solution in the end, when they didn't probably need sanding in the first place (the main repair definitely did).  I also used the stuff to touch up some little faded spots from normal use, which was a nice bonus.Overall, this kit was a great way to avoid replacing my favorite purse.  I still get compliments on it (granted, the repair is on the side that faces my body when I carry the bag, but people who I show it to say it's not eye-catching at all).  If you see the photos, you'll see why I thought it was a goner, and what a good job this kit did to help me put it back together.  It won't magically fix things, especially if you're not patient or crafty- but close enough for me!  There was a lot of the solution in the kit- in many colors, too- so I'll be ready next time I see a leather tear.[Now to figure out how to post photos...]"
"36","XX","B0002Q6362","1.0","0","0","March 1, 2013","A2SCZE1OQLXVUA","Did more harm than good.","I followed the instructions but couldn't get the color or the texture right.  The instructions said to make the color lighter, as it would darken as it dried.  It actually gets lighter as it dries.  The texture turned out like plastic sheeting.  It would have been better and less permanent to slap a piece of duct tape on the leather."
"37","XX","B0002Q6362","1.0","0","0","February 24, 2013","A33FV8DBWSEJZ3","Not Happy","The instructions for this product were hard to understand. And trying to mix the right color a pain in the__. I wouldn't recommend this product to anyone."
"38","XX","B0002Q6362","4.0","0","0","February 23, 2013","ARWL6VLIUVDZ8","Worked good","I was repairing a hole in sleeve of school varsity jacket.  For my first time using a product like this it worked good.  I spent considerable amt of time getting the color to match but finally got an exact match (yellow/gold/brown)"
"39","XX","B0002Q6362","4.0","0","0","February 18, 2013","A1RD5JISJZS2J0","Works well","This product works well in repairing ripped or damaged leather. We used it on our ivory-color leather couch and also a black leather jacket. The only thing is that it already comes with glue so no need to buy a separate liquid leather stitch."
"40","XX","B0002Q6362","5.0","1","1","January 17, 2012","A21TLUHONZQQ92","It was easy!","I got my couch fixed and it looks great! It was so easy to match the colors and repair it myself. Great product. Quick service. Thanks!"
"41","XX","B0002Q6362","5.0","1","1","January 16, 2012","ADUEJ5PAX872B","Great repair","I had my leather surface peel off to a expensive camel leather couch I have and this worked great. You have to add the darker little by little and test the color on the area before putting it on to see if the color had to be adjusted. But worked great. Can't even tell it peeled. Just remember, the color dries darker when dried. Highly recommend"
"42","XX","B0002Q6362","5.0","0","0","January 9, 2012","A101XAAZT2S5DO","Awesome product - would buy again","we have a 6 year old leather couch that had worn on one cushion and a 3'x3' hole had formed.  It really needs to be reupholstered, but I don't have the funds for that right now.  I bought this kit instead for a fix.I was super worried about using it because I'm not a DIY person and had never done a repair like this, but the instructions were so simple and the patch looks good.  I'm not going to lie and say it isn't noticeable, but compared to the hole that was there before - this is a dream!"
"43","XX","B0002Q6362","4.0","4","5","December 26, 2011","A2ORV0R0L7PBNA","Great for Small Jobs","This review applies only to surface fixes, as I have not tried the kit on tears and the like.The kit works.The instructions are detailed.The end result ranges from passable to perfect, depending on your skill and patience. If you follow the instructions, work in layers, and take a bit of care you'll be very happy with the outcome.The included color mixing palette is not very helpful, looks like it was printed on a color laser printer and the colors don't match reality. Even so, by first mixing brown (1/3 black, 1/3 red, 1/3 yellow) and then darkening the mix with black again, I got a near perfect match for my dark brown couch from the 1st attempt.As the title says this kit is great from small jobs (1-3 sq. inches), if your project is, lets say, brown you'll have enough for about 10 sq inches.Unless you need to fix multiple items of varying colors this is not a very cost effective solution, since you'll end up with lots of unused paint in colors you won't need.Tip: get a bottle of leather conditioner while you're at it. You will be sanding (kit includes small, but adequate sliver) and you will need some leather conditioner once you're done to restore luster to the leather."
"44","XX","B0002Q6362","5.0","0","0","November 30, 2011","A3CUYB7L17O8IR","Great Product!","Arrived in a timely manner, matched our Lariat Leather Seat, just test in area not visable. Just follow the instructions and you won't go wrong.  Sincerely, Eddie G."
"45","XX","B0002Q6362","5.0","0","0","November 17, 2011","A1FMVCJ25L0BE4","Leather Repair Kit by Leather Magic","The rip is hardly noticeable....should get another 10 years of use! The rip is completely closed and color matches perfectly! Thank you!!!!!!"
"46","XX","B0002Q6362","5.0","5","7","November 3, 2011","AM7O599IUAEXB","AMAZING","I was really worried about finding a product that would really work, was affordable, and was easy enough for me to get right.  After a lot of research, I ordered this one and I couldn't be more pleased (and relieved!!)My large dog tore an expensive leather bench with his hind claw--about a 3 inch tear with fraying.  It was pretty bad...  At first glance it looks complicated to figure out the paint mixing and all of the steps.  But after beginning the process, I realized it was super simple!  You just have to be sure to follow each step to the letter, take your time, and be patient.You begin by placing a little cloth in to the tear and gluing it together.  The mix the paint--which is really a compound that dries quickly into a leather-type filler material.  The kit includes an empty dish to mix your colors in, and keep the compound moist between coats or if you have to walk away from the project for awhile.I wound up doing about 8 coats, so the first few were perfect for simply filling in the huge tear and finding out the right color mix. I used a hair dryer in between coats so the whole project went quickly.My only advice would be this--don't sand a huge area--just sand the immediate area because whatever you sand, you will have to cover with compound.My bench looks perfect!  You can tell that it was repaired, but there is no more tear and if you were not looking for the patched area, you wouldn't see it right away.  I LOOOOOOOVE this product!!!!  Don't be afraid to try it-it seriously can save a piece of furniture!!!"
"47","XX","B0002Q6362","1.0","0","1","October 26, 2011","A2ZGQOILBI5RRJ","Leather Magic!!>>>> NOT","Out of the package, you'll get a manual on repairing a leather seat and the color mixing guide. They are very brief and didnt have any clue how to properly put in the last step; which is the gloss. Then there's the different colors that was on a tub that looked like no more than 1 and one half of table spoon each.  Well, I mixed the color as instructed at the color guide and fine tuned the color on to my practice leather; I did the first 2 steps of on the instructions and when I spread the compound on the leather, it's too glossy and shiny, also if the colors are not 100% matched (which most likely you couldn't)it will look like a shiny middle with streaks on the outline as you fill in the fine wrinkles of the leather and shave the protruding parts. There's no way you to copy the texture of the leather around the repaired area unless the you plan to cover the whole pannel, which is again not possible since you only have a little more than a table spoon of paint!Negatives: -expensive -hard to use -limited instructions on the kit -repair will obviously look amateur-ish -Not so leather magicPositives: -It's one thing you could put on your 'NEVER buy list.'Do yourself a favor and never bother with this product; saves you the headache."
"48","XX","B0002Q6362","4.0","3","4","October 24, 2011","A2IR6NQWVVSDAW","it did the job","had an 'L' shaped tear on seat cushion of my couch, maybe 4' long.  figured i would need a kit that was better than average given the size and shape of the tear.  the item is as described, including more than enough fill to do multiple jobs.  it could use more underlayment, but seems like you could use almost any cloth as such for future repairs.  my couch is dark brown so color matching was quite simple.  the most challenging aspect is prepping the tear, getting the tear to line up, and then holding it long enough for the glue to dry.  kit includes one rubbing alcohol swab.  not nearly enough for the whole job considering you clean the surface before applying the fill and can use it to smooth the fill between coats.  and as posted by another, multiple coats are the way to go.  i did not use the 2' sq. patch included."
"49","XX","B0002Q6362","5.0","0","1","October 1, 2011","A12VPBD3JVYXA5","great product, works perfect with a bit of practice","great product that actually works!  just need a bit of practice with applying the compound in a smooth manner.  all necessary supplies are provided to make your fix look great.  i used it to repair a big rip in my leather car seat and it worked beautifully.  highly recommend!"
