id,ref,product,rating,helpPos,helpAll,date,userId,infoTitle,infoText
"13","XX","B0012K4XJQ","5.0","0","0","25. Mai 2014","A3EUBP2CU3YCFB","Super Preis-Leistungsverh&auml;ltnis!","Ich hatte den Schlafsack 3 Wochen in Namiba dabei und teilweise war er mir sogar etwas zu warm. Sehr kleines Packma&szlig; und noch kleineres Gewicht. Nat&uuml;rlich wird der Reisverschluss nicht 100 Jahre halten, aber f&uuml;r diesen Preis eine absolute Kaufempfehlung!"
"14","XX","B0012K4XJQ","4.0","0","0","13. Mai 2014","A1WQ9NIRPLS5VQ","Gute Qualit&auml;t","F&uuml;r das diesj&auml;hrige Pfingstwochende am Bodensee, habe ich f&uuml;r mich und meiner Freundin einen g&uuml;nstigen Schlafsack gesucht. Obwohl ich skeptisch war bestellte ich zwei von diesen Schlafs&auml;cken und bin &auml;u&szlig;erst zufrieden. Die Verarbeitung ist gut und vorallem sind sie sehr kompakt eingewickelt. Ein Segen f&uuml;r meinen nicht allzu gro&szlig;en Kofferraum :-) Sie lassen sich wunderbar verbinden und f&uuml;r die N&auml;chte mitte Juni sollten sie auch ausreichen. Das man f&uuml;r diesen Preis keinen Thermoschlafsack f&uuml;rs Himalaya bekommt, sollte einem eigentlich klar sein.Eine Sache gibt es da noch, die ich erw&auml;hnen m&ouml;chte die jedoch nicht auf meine Bewertung einfluss genommen hat. Ich wurde bei der Lieferung nicht angetroffen und somit wurde das Paket auf die n&auml;chste Poststelle gebracht, bei der ich es dann abgeholt habe. Als mir die Frau am Schalter das Paet &uuml;bergab, sah ich dass das Paket ge&ouml;ffnet war. Es wurde nur von den schwarzen Paketb&auml;ndern zusammengehalten. Man h&auml;tte ohne Probleme den Inhalt entfernen k&ouml;nnen und die Pickliste der Kommissionierung lag einfach so lose darin. Nachdem ich mich vor der Postdame &uuml;ber die vollst&auml;ndigkeit der Bestellung vergewissert habe (ich musste die Paketb&auml;nder nur zur Seite schieben), nahm ich das Paket dann auch mit nach hause. Da ich nicht sagen kann, ob am Klebeband gespart wurde oder ein Postbote neugierig war, lasse ich dies nicht in die Bewertung flie&szlig;en."
"15","XX","B0012K4XJQ","3.0","0","2","21. April 2014","A2W7E7JPVM6NGI","Schlafsack","Er ist wirklich ultraleicht sehr gut aber er ist schon relativ d&uuml;nn und ich werde jetzt da ich zwei bestellt habe in beiden gleichzeitig &uuml;bernachten"
"16","XX","B0012K4XJQ","5.0","0","0","30. März 2014","ACKCYBNJJFKAY","Kompakt und Gut","Der Mumienschlafsack light 600 ist ein sehr kompakter Schalfsack, der f&uuml;rs Zelten im Fr&uuml;hjahr oder auch f&uuml;r Zeltlager gut geeignet ist. Der Schlafsack sieht erst mal nach nichts aus und f&uuml;hlt sich auch sehr d&uuml;nn an, durch die spezielle F&uuml;llfaser f&uuml;hlte sich mein Nachwuchs aber trotzdem bei Temperaturen von 12°C pudelwohl. Kommentar des Nachwuchses: &#34;Is' ganz sch&ouml;n warm. Die Kordel braucht man garnicht zumachen.&#34;"
"17","XX","B0012K4XJQ","5.0","0","0","1. Dezember 2013","A2LWLTYXUIT1R3","guter, leichter Schlafsack f&uuml;r H&uuml;tten- und Zelt&uuml;bernachtungen bei Plusgraden","geringes Packma&szlig;, sehr leicht, bei Plus 11 Grad war es im Schlafsack noch angenehm warm.Ich w&uuml;rde mir den Schlafsack jederzeit wieder kaufen."
"18","XX","B0012K4XJQ","5.0","0","0","1. Dezember 2013","A36VX7R5H1UB96","super","den Schlafsack habe ich mir wegen des geringen Gewichts gew&auml;hltf&uuml;r meine 3 w&ouml;chige Afrikareise war er genau richtigPreis/Leistung super"
"19","XX","B0012K4XJQ","4.0","0","0","28. November 2013","A3P1PHTOWTNO9P","Sch&ouml;n klein und Handlich","Als Sommer oder H&uuml;ttenschlafsack ok!Beim einpacken sollte man nicht so viel kraft anwenden.Mir ist eine Lasch angerissen. Userfurpa!"
"20","XX","B0012K4XJQ","4.0","0","0","26. November 2013","AEQ9J0W1L9CXO","klein und leicht","passt in jede Sporttasche hinein und ist super leicht, ideal f&uuml;r unterwegs zum Zelten oder auch f&uuml;r die Kinder bei &Uuml;bernachtungen in Schule oder Kindergarten"
"21","XX","B0012K4XJQ","4.0","0","0","18. November 2013","A1BEFIAHUJ85Q9","gut und leicht","F&uuml;r Touren, bei denen man in Herbergen &uuml;bernachtet ,ist er klasse.f&uuml;r mich mit 186 cm etwas eng aber noch gerade ausreichend. Aber f&uuml;r den preis empfehlenswert"
"22","XX","B0012K4XJQ","5.0","0","0","3. November 2013","A2G8C7V9EENZ0A","F&uuml;r eine geruhsame Nacht!","Der Schlafsack l&auml;sst keine W&uuml;nsche offen. Leicht,m klein, warm und kuschelig. Was will man mehr, wenn man unterwegs m&uuml;de wird?"
"23","XX","B0012K4XJQ","4.0","0","0","28. Oktober 2013","A1VIDIBQ9YQ4X6","Schlafsack","Bestellung ist schnell und unbesch&auml;digt bei mir zu Hause angekommen.Der Schlafsack ist super und ist schnell verpackt.Ich habe ihn bei meiner Fahrradtour durch Holland im Juni getestet und mu&szlig; sagen daf&uuml;r ist er ideal,auch bei Temperaturen bis +5°C war er noch warm.F&uuml;r den Preis ein super Teil."
"24","XX","B0012K4XJQ","3.0","0","0","17. Oktober 2013","AVAU5A1Y3IYU7","gut","f&uuml;r den preis ist der schlafsack vollkommen in ordnung und gut. allerdings sollte man nicht in zu kalten gebieten damit zelten - es ist eben ein sommerschlafsack und daf&uuml;r ist er wunderbar"
"25","XX","B0012K4XJQ","4.0","0","0","4. Oktober 2013","A2H3CT0ZBH9M52","preislich top","klein und leichtl&auml;sst sich supergut auch wieder zur&uuml;ck ins sackerl stopfen auch ohne zusammenrollenf&uuml;r angehende herbsttage nicht zu empfehlen da kann man schon ins bibbern kommenreines polyester bringt einen auch schnell mal ins schwitzenl&auml;sst sich leider bei den f&uuml;&szlig;en nicht aufzippen(meine liegen gerne mal frei)aber alles in allem f&uuml;r den preis wirklich in ordnung l&auml;sst sich sch&ouml;n hoch zu ziehen und bietet gen&uuml;gend platz"
"26","XX","B0012K4XJQ","5.0","0","0","29. September 2013","A3I8LQZ042J02T","Klein und fein","Kleiner Schlafsack mit kleinem Preis. Nichts f&uuml;r Polarn&auml;chte, f&uuml;r den Sommer aber eine tolle Sache. Preis Leistung ist sehr gut."
"27","XX","B0012K4XJQ","3.0","0","0","24. September 2013","A1UZJ7ZN1EJ47","sehr leichter Mumienschlafsack, mit geringem Packma&szlig;","Der Schlafsack ist sehr leicht , erf&uuml;llt seinen Zweck, ist jedoch in der Verarbeitung (material bedingt) schwach ausgelegt. N&auml;hte an der seite aufgegangen.Nach einfacher W&auml;sche sind Verf&auml;rbungen nicht ausgeschlossen, werde mir wohl einen neuen zulegen m&uuml;ssen, der darf dann auch etwas mehr kosten, denn der Light ist preislich gesehen ein Schn&auml;ppchen!"
"28","XX","B0012K4XJQ","3.0","3","3","22. September 2013","A3BLUTG1MVSJF6","...","Also die Temperatur Angaben vom Hersteller sind absoluter Schwachsinn... Auf meiner Backpacking tour durch Frankreich hab ich bei vielen unterschiedlichen Temperaturen schlafen gegangen und falls es draussen so um die 10 grad ist friert man sich in diesem Schlafsack einen ab.Positiv ist die Gr&ouml;&szlig;e und das Gewicht aber man sollte sie nur an Orten benutzen an denen es Nachts etwas w&auml;rmer ist, ich w&uuml;rde die Verwendung bei 15°C + also unproblematisch bezeichnen"
"29","XX","B0012K4XJQ","5.0","0","0","20. September 2013","A3LDSQB7JTIMGE","ganz toll","im verpackten zustand ist er kleiner als die herk&ouml;mmlichen Formate. leicht. gut verarbeitet. so wie ich es wollte. preis angemessen."
"30","XX","B0012K4XJQ","5.0","0","0","7. September 2013","A14VLMBSL9CJC6","Fazit","&uuml;bersichtliches Angebot, schnelle Lieferung und hervorragende Qualit&auml;t. Als Biker mit begrenztem Stauraumwar auch das kleine Format entscheidend. Insgesamt bin ich sehr zufrieden."
"31","XX","B0012K4XJQ","5.0","0","0","28. August 2013","A1I3NP88SIZA4U","Alles i.O.","Der Schlafsack ist klein, leicht und passt gut. Er ist f&uuml;r  ein Kind (159 cm gro&szlig;, schlank) gekauft worden. Ein Erwachsener passt nicht hinein."
"32","XX","B0012K4XJQ","5.0","0","0","25. August 2013","A27RDP3UQ36V5T","Preis-Leistung: super","F&uuml;r den geringen Preis ein gut gearbeiteter Schlafsack. Bis jetzt erst bei Sommertemperaturen aber aufm blanken Boden ohne Isomatte getestet,  sehr angenehm.Temperaturgrenzen bei 2°C/10°C/14°C angegeben, die Untergrenze wird noch getestet, bin aber zuversichtlich.Super Packma&szlig;, durch die Komprimierungsb&auml;nder an der Tasche kann der Schlafsack nochmals kleiner gemacht werden, allerdings ist der Packsack nicht sonderlich stabil."
"33","XX","B0012K4XJQ","5.0","0","0","22. August 2013","A2FS8YGIOBYII3","gutes Preis-/Leistungsverh&auml;ltnis","der Schlafsack ist sehr leicht und hat ein kleines Packma&szlig;, was f&uuml;r mich ausschlaggebend f&uuml;r den Kauf war. Das Material f&uuml;hlt sich gut an. Dieser Schlafsack ist f&uuml;r den Sommer perfekt, evt. noch f&uuml;r die &Uuml;bergangszeit, f&uuml;r kalte N&auml;chte ist er sicher zu d&uuml;nn."
"34","XX","B0012K4XJQ","4.0","4","4","17. August 2013","A3HZCKKBC7HE1J","Jakobsweg","Habe das Teil schon zum 3. Mal auf unterschiedlichen Routen in Spanien und Portugal dabei gehabt. Super Packma&szlig; f&uuml;r einen40- Liter Rucksack. EIgendlich h&auml;tte ich mir bei dem Preis gleich zwei kaufen sollen. Absolut Klasse das Teil"
"35","XX","B0012K4XJQ","5.0","0","0","23. Juli 2013","AN7S2YX35IIIL","Kompakt und Preiswert f&uuml;r anspruchslose Menschen","Ich bin sehr zufrieden mit dem Schlafsack, er ist sehr kompakt und leicht und war g&uuml;nstig. Somit kann er gut z.B. im Handgep&auml;ck untergebracht werden. Er ist gut um mal bei Freunden (in der Wohnung) zu &uuml;bernachten. Daher ist meine Rezension ist mit Vorbehalt, da ich sehr anspruchslos bin und so gut wie nie (drau&szlig;en) Zelte."
"36","XX","B0012K4XJQ","5.0","0","0","3. Juli 2013","A8F05S0VLAQIW","Erf&uuml;llt seinen Zweck voll und ganz","Ich habe mir den Mumienschlafsack kurz vor einer Pilger-Wanderreise gekauft. Leicht sollte der Schlafsack sein und halbwegs gem&uuml;tlich bzw. w&auml;rmend.Ich muss sagen: Ich bin sehr zufrieden! Nach der ersten W&auml;sche war zwar eine Naht leicht kaputt, die ich dann erstmal gen&auml;ht habe - aber auf der Wanderreise hat der Schlafsack seinen Zweck gut erf&uuml;llt.Ich fand ihn angenehm weich (habe ohne ein weiteres Inlet darin geschlafen) und er w&auml;rmte f&uuml;r meine Bed&uuml;rfnisse und die n&auml;chtlichen Temperaturen in Portugal bestens. Ich habe darin nicht geschwitzt und nicht gefroren.Besonders toll ist wirklich das sehr kleine Packma&szlig; (der Schlafsack lag unten ganz klein in meinem Rucksack) und das wunderbar geringe Gewicht. Genau die richtige Anschaffung vor einer Wanderreise, bei der man sein Gep&auml;ck selbst tr&auml;gt und in Herbergen &uuml;bernachtet.W&uuml;rde ich sofort wieder kaufen!"
"37","XX","B0012K4XJQ","5.0","1","2","5. Juni 2013","A22WH79I4T6D6R","mumien schlafsack ligt 600 4651","die farbe und qualit&auml;t sind gut f&uuml;r einfache &uuml;bernachtungen in den sommer monaten sehr gut geeignet.preis und qualit&auml;t passen mehr kann man auch nicht vwelangen"
"38","XX","B0012K4XJQ","5.0","2","2","3. Juni 2013","A2R3PQ5TI8BEAZ","super","der schlafsack entspricht genau den erwartungen. f&uuml;r das geld kann man nicht mehr erwarten: super handlich, klein verstaubar und dabei angenehmer schlafkomfort bei nicht zu kalten temperaturen"
"39","XX","B0012K4XJQ","5.0","3","3","27. Mai 2013","A14WAOZKW3P2N5","sch&ouml;n warm","einfach gutSch&ouml;n sind die Innentaschen und man kann die Schlafs&auml;cke miteinander verkn&uuml;pfen, das hei&szlig;t linken an rechten Schlafsack mit Rei&szlig;verschluss verbinden. Es bedarf nicht mehr Worte.Man kann diese S&auml;cke ;-)  weiterempfehlenDanke!!!"
"40","XX","B0012K4XJQ","5.0","3","3","23. Mai 2013","A19DUSQ3SUS2ZJ","supi preis-leistungsverh&auml;ltnis","ich hab mir den schlafsack bestellt weil er sehr leicht und handlich ist undam letzten wochenende habe ich ihn gleich ausgetestet.er hat super gew&auml;rmt, als allerdings nur 5 °C waren, wurde es kalt.aber das stand ja in der beschreibung, ein schlafsack f&uuml;r sommer n&auml;chte,gut geeignet zum wandern und f&uuml;r festivals"
"41","XX","B0012K4XJQ","5.0","1","1","11. Mai 2013","A2GLN8EL7TCZ4O","Mumienschlafsack Light 600","Wirklich kleines Packma&szlig;, ideal f&uuml;r ReisenHabe an der Verarbeitung gezweifelt, wurde jedoch positiv &uuml;berrascht.Rei&szlig;verschluss ist in Ordnung - Schlafsack l&auml;sst sich leicht wieder verpacken.Habe den Schlafsack bislang nur bei milden Temperaturen genutzt (S&uuml;dafrika)- daher keine Aussage zur IsolierungRundum zufrieden"
"42","XX","B0012K4XJQ","1.0","2","15","30. April 2013","A3DQZN3XNAQYZ0","sehr sehr sehr schlechte Qualit&auml;t und Rei&szlig;verschluss ist kaputt","also ich muss sagen das ich diesem Schlafsack eine Katastrophe ist.. das ist kaum ein Schlafsack das ist fast ein st&uuml;ck Lumpen.der Rei&szlig;verschluss den habe ich einmal probiert ... so dachte mir mal gestern schlaf mal probeweise auf dem Boden zu Hause da ichn&auml;chstes Wochenende mit einem Budofreund Bergsteigen gehe .. Wir nicht nur Kampfk&uuml;nstler sind sondern auch Naturfreunde.B&ouml;ses erwachsen wollte aus dem Schlafsack Rei&szlig;erverschluss futsch --- Ich kann den gesamten Schlafsack wegschmeissen.Das ist nicht mal einen Euro wert.Geldrausschmiss. Ein Rei&szlig;verschluss MUSS einfach eine sehr gute Quali haben aber bei den niedrigen Preis.Nun kann ich den noch nicht mal zur&uuml;cksenden da die Zeit abgelaufen. ist von zwei Wochen. :(Auf jeden fall nicht kaufen. !!!!!!!!!! Dann lieber doch etwas qualit&auml;tsbesseres nehmen indem der Rei&szlig;verschluss wenigstens h&auml;lt.leider war ich gezwungen , einen Stern daf&uuml;r zu geben. ich h&auml;tte nichts daf&uuml;r gegeben.Nie wieder Billigware.- auch wenn mein Budofreund es nur gut meinte und mein Portemonnaie schonen wollte. Nee dann lieber doch etwas tiefer ins Portemonnaie greifen undman hat eher was dann davon.Also ab zu Jack Wolfskin und bessere Qualiit&auml;t holen vor allen ich in Mai noch einen Budolehrgang habe und der Schlafsack einiges noch aushalten sollte.In diesem Sinne.Peggy.An Amazon folgendes: Ich habe bei Ihnen die Ware bestellt daher sehe ich auch nicht ein warum ich das weiterhin so auf mir sitzen lassen sollte . ich will mein Geld zur&uuml;ck das sie dannabgebucht haben. daher folgendes: Senden sie mir bitte einen R&uuml;cksendeschein. Retoure. und dann senden sie mir bitte mein Geld zur&uuml;ck ich sende ihnen den kaputten Schlafsack zur&uuml;ck bitte melden sie sich danke."
"43","XX","B0012K4XJQ","5.0","2","2","28. April 2013","A2QUQH3AOSUJPE","Klasse f&uuml;r Outdoor","Geringes Gewicht (620 g) und trotzdem super warm! War damit zwei Wochen im Norden Spaniens wandern und absolut zufrieden.L&auml;sst sich gut und problemlos zusammen- und einpacken."
"44","XX","B0012K4XJQ","5.0","0","0","19. April 2013","A3AN492IKDH6ND","Prima Teil","Sehr leicht, es schl&auml;ft sich sehr angenehm darin.Allerdings sollte die Umgebungstemperatur nicht zu niedrig sein,bin allerdings auch jemand der gerne eine dicke Decke mag."
"45","XX","B0012K4XJQ","4.0","0","0","12. April 2013","A2D2PR21Z4O82E","ein schlafsack","Der Mumienschlafsack Light 600 4651 ist zun&auml;chst eine sehr kompakter Schlafsack der in jeder Reisetasche seinen Platz findet. Trotz seiner leichten Erscheinung ein sehr gut w&auml;rmend."
"46","XX","B0012K4XJQ","4.0","0","0","7. April 2013","A27CBR5B0LSM74","Bewertung zum Schlafsack !","ich bin mit dem bestellten Produkt sehr zufrieden. Ich w&uuml;rde es wieder kaufen und kann den Artikel so weiter empfehlen."
"47","XX","B0012K4XJQ","3.0","1","1","28. März 2013","A2N21S6XEAQZ2T","Preis Top, Schlafkomfort zufriedenstellend.","Man muss schon genau darauf achten, dass man darin wirklich nur bis +15°C Minimaltemperatur gut schlafen kann.Im Urlaub eingesetzt war es bei Au&szlig;entemperaturen bis zu 8°C schon sehr kalt trotz mehrfachen Lagen Kleidung am K&ouml;rper!"
"48","XX","B0012K4XJQ","5.0","0","0","22. März 2013","A20ESWAVIYJCV9","preis leistung sehr gut","F&uuml;r hostel&uuml;bernachtungen perfekt, klein leicht aber kuschelig.Normaler schlafsack mit h&uuml;lle, genau was ich gesucht habe.Und sehr g&uuml;nstig. Ich habe ihn schon weiterempfohlen."
"49","XX","B0012K4XJQ","1.0","2","3","17. März 2013","A29UDQJ5YFAU48","Als Schlafsack nicht zu gebrauchen","Riecht sehr nach Plastik, &auml;u&szlig;erst unangenehm auf der Haut, schlechte W&auml;rmeisolierung.Schlichtweg als Schlafsack unbrauchbar.  Schauen Sie besser bei den Markenprodukten."
"50","XX","B0012K4XJQ","5.0","1","1","1. März 2013","A1U4XEC2V969FS","einwandfrei !","sieht gut aus f&uuml;r unter 20&#8364; sauber verarbeitet h&auml;ngen auch keine f&auml;den rum stabiler packsack !!! sch&ouml;n klein und leicht und seidenweich!!!! w&uuml;rd ich wieder kaufen :-)"
"51","XX","B0012K4XJQ","5.0","0","2","24. Februar 2013","A1CPU1THJXAEW0","Leichter und extrem w&auml;rmender Schlafsack","Den Schlafsack habe ich im Himalaya getestet - h&auml;lt Extremsituationen stand. Sehr leicht und ideal f&uuml;r Trekkingtouren. W&uuml;rde ich jederzeit weiter empfehlen."
"52","XX","B0012K4XJQ","5.0","0","0","11. Februar 2013","A1BK87BDS2ZT4X","Sehr gut geeignet f&uuml;r eine Sommertour","Alles gut, bin 4 Wochen damit im Sommer gereist. Es kam also nicht so sehr auf die W&auml;rme an, trotzdem ein angenehmes Schlafklima. Eine gute Gr&ouml;&szlig;e und vor allem schnell und klein verstaubar ;)"
"53","XX","B0012K4XJQ","5.0","1","1","5. Februar 2013","A3MU1IY2FEZ7F2","F&uuml;r meine Zwecke perfekt","Produkt ist direkt am n&auml;chsten Tag eingetroffen.Der Schlafsack ist in einer stabilen H&uuml;lle eingepackt. Folgende Ma&szlig;e sind auf der Verpackung vermerkt:Ma&szlig;e: 210+75+50Material: 100% PolyesterGewicht: 700gTemperatur: +14 bis -2Der Schlafsack ist f&uuml;r mich (w, 1,68) perfekt ! sogar ein bisschen zu gro&szlig;.Er ist sehr d&uuml;nn und deshalb auch nicht mega w&auml;rmend, aber f&uuml;r meine Zwecke (Camping am Indischen Ozean) ideal.Bis jetzt kann ich nur sagen, dass er super verarbeitet ist.Einzele Kritik w&uuml;rde ich sagen ist die Kaputze. Das Band zum verkleinern ist nur am oberen Rand. das hei&szlig;t man kann ihn nicht komplett verschlie&szlig;en, dass nur die Nase rausguckt. Aber da er eh f&uuml;r kalte &Uuml;bernachtungen nicht geeignet ist ist das vllt auch nicht unbedingt n&ouml;tig.Preis/Leistung super !"
"54","XX","B0012K4XJQ","5.0","0","0","4. Februar 2013","A2H3JFV4EA97BK","Wirklich klein und leicht, w&auml;rmt in geschlossenen R&auml;umen.","Wer einen Sommerschlafsack braucht, der auch in ungeheizten bzw. wenig geheizten R&auml;umen zusammen mit langer Unterw&auml;sche im Winter zum schlafen taugt, daf&uuml;r aber wenig Platz hat und Gewicht sparen will - der kann hier bedenklos zugreifen. Wenn es mal auf Campingtour geht kommt noch ein Deckenschlafsack dr&uuml;ber (auch ein leichter - aber nicht so klein und leicht wie der Light 600) und schon habe ich einen wintertauglichen Tourenschlafsack.  Es ist genau das was ich wollte - so bin ich sehr zufrieden."
"55","XX","B0012K4XJQ","3.0","0","0","24. Januar 2013","AOHM65CH7FXYP","Hat lange gehalten","Ich war mit dem Schlafsack 8 Monate durch Australien toueren und sehr zufrieden.Ein Nachteil und deshalb Stern abzug, ist die Qualit&auml;t... es ist ein sehr leichter und schnell anf&auml;lliger Stoff der bei h&auml;ufiger Benutzung abwetzt und risse bekommt. Da ich damit viel im Auto geschlafen habe und ihn nicht andauernt ein und auspacken musste, war er voll okay! Zum st&auml;ndigen gebrauch bzw ein aus Packen w&uuml;rde ich einen besseren qualitatov h&ouml;heren Schlafsack empfehlen! Und ist auch nur f&uuml;r warme Temperaturen geeignet!! Wenns nachts k&auml;lter wird, friert man schnell!!!F&uuml;r den Preis war es eine recht gute Qualit&auml;t, habe ihn auch gelegntlich noch in Gebrauch!"
